,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu,gia_actual,gia_pred,residual,residual_z,outside_p10p90,p10,p90,iso_score_raw,iso_flag,lof_flag,lof_score_raw,dbscan_flag,resid_flag_cheap,resid_flag_expensive,resid_score_raw,resid_score,iso_score,lof_score,p10p90_score,anomaly_score,anomaly_flag
6809,Honda,Wave,2021.0,99999.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,13.5,14.048907,-0.5489072799682617,-0.12210471399424774,0,4.700000000000001,65.99999999999997,-0.0454625388490551,0,0,1.0842836653174293,0,0,0,0.12210471399424774,0.5166126905490536,22.32018334746864,7.206467670059218,0,9.388960016195751,0
539,Honda,Shadow,2007.0,60000.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,39.0,120.6845,-81.68450164794922,-2.443225888757486,0,4.700000000000001,65.99999999999997,-0.02087560722151538,0,0,1.2549323196271842,1,1,0,2.443225888757486,10.337858409088486,45.84585538527061,14.917002134619942,0,27.24336074582904,0
1109,GPX,Rock,2024.0,560.0,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,21.000000000000004,21.574394,-0.5743942260742152,-0.12283384269229207,0,4.700000000000001,65.99999999999997,-0.031025815532454204,0,0,1.4107309069727194,1,0,0,0.12283384269229207,0.5196978169016933,36.133766237430365,21.95655590149048,0,19.047813897926517,0
987,Honda,Air Blade,2023.0,26000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,42.0,33.67015,8.329849243164062,0.1318981060004079,0,4.700000000000001,65.99999999999997,-0.0567562403067276,0,0,1.020281329859211,0,0,0,0.1318981060004079,0.5580509878496198,11.513958292185661,4.314606522023442,0,4.069792834395135,0
432,Ducati,Multistrada,2022.0,2600.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nước khác,395.0,120.68056,274.31944274902344,7.741309025614778,1,4.700000000000001,65.99999999999997,-0.002071182733890009,0,0,1.1148980040355236,1,0,1,7.741309025614778,32.75537667141413,63.838613898495225,8.589736203587341,100,72.2315708599584,1
2550,Honda,Cub,1999.0,29789.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,8.9,11.412815,-2.5128150939941403,-0.1782880457110779,0,4.700000000000001,65.99999999999997,-0.01851073199166181,0,0,0.9932643401828862,0,0,0,0.1782880457110779,0.7543384551823812,48.10865417247429,3.0938794622608863,0,19.467855978527787,0
2646,Yamaha,Exciter,2021.0,3682.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,23.368686000000004,32.92155,-9.552864750732418,-0.37968927358066207,0,4.700000000000001,65.99999999999997,-0.032356546562703814,0,0,1.1794326220688216,0,0,0,0.37968927358066207,1.6065175522622663,34.860474300785754,11.50564783802536,0,16.481706330104924,0
2832,Yamaha,Exciter,2019.0,0.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,26.0,23.440979,2.55902099609375,-0.03319332821582792,0,4.700000000000001,65.99999999999997,-0.03305974569326908,0,0,1.041282310246642,0,0,0,0.03319332821582792,0.14040632252314258,34.18762775069343,5.263508133476661,0,13.724536065511327,0
4040,Honda,Vision,2014.0,7000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,8.500000000000002,13.295636,-4.7956361770629865,-0.24359482500298021,0,4.700000000000001,65.99999999999997,-0.047922415586091505,0,0,1.0441191691327247,0,0,0,0.24359482500298021,1.0306678142377608,19.96648365668996,5.391687862175442,0,8.228731820684274,0
181,Honda,Vario,2023.0,22000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,47.99999999999999,37.343754,10.656246185302727,0.19845150029505151,0,4.700000000000001,65.99999999999997,-0.04418909417515976,0,0,0.989443686537242,0,0,0,0.19845150029505151,0.8396550875740594,23.53866161105119,2.921248264370419,0,9.005300603091834,0
5861,Kawasaki,W175,2019.0,4329.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,44.9,130.51173,-85.61173400878906,-2.5555758661252255,0,4.700000000000001,65.99999999999997,0.010859376665508347,1,0,1.161123866034299,1,1,0,2.5555758661252255,10.81323933542615,76.21104427345223,10.678390834573266,0,39.381956178698786,0
4655,Hãng khác,Dòng khác,2012.0,100000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Mỹ,22.0,9.809625,12.190375328063965,0.24233975508412028,0,4.700000000000001,65.99999999999997,-0.012523821246369693,0,0,1.0509255859394886,1,0,0,0.24233975508412028,1.0253572986985073,53.83714851438614,5.699226832119245,0,22.736537052684824,0
4029,Yamaha,Nouvo,2012.0,9999.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,5.4,4.796307,0.6036929130554203,-0.08913121161340805,0,4.700000000000001,65.99999999999997,-0.03816770060361235,0,0,0.9882796497704881,0,0,0,0.08913121161340805,0.37709353377081917,29.300150377550363,2.868652797711888,0,11.17089651700678,0
6955,Honda,Cub,2000.0,121212.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,1.6999999999999997,8.39326,-6.693260002136231,-0.2978819091911617,1,4.700000000000001,65.99999999999997,-0.015930663054860128,0,0,1.0087409009076878,0,0,0,0.2978819091911617,1.2603700800876048,50.57735813934624,3.7931674545637213,100,46.5665261364621,0
1008,Honda,Dream,2000.0,50000.0,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan,28.500000000000004,19.16324,9.336759567260746,0.1607037232212371,0,4.700000000000001,65.99999999999997,0.0043032765968954445,1,0,1.0225846952142479,0,0,0,0.1607037232212371,0.6799347774061094,69.93792884783977,4.4186810488711545,0,29.063661925488372,0
4546,Honda,SH,2016.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,37.99999999999999,37.6078,0.392200469970696,-0.09518157202267485,0,4.700000000000001,65.99999999999997,-0.05606039355511866,0,0,1.386406029762814,0,0,0,0.09518157202267485,0.4026941258084983,12.17976981819916,20.857468394285554,0,8.490184116326272,0
2186,Honda,Air Blade,2007.0,70000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,7.5,9.793784,-2.2937841415405273,-0.17202202417479798,0,4.700000000000001,65.99999999999997,-0.048694020788410286,0,0,1.0865264446748106,0,0,0,0.17202202417479798,0.7278253468386333,19.228183684680403,7.307804698478468,0,8.22335896619882,0
1914,Piaggio,Liberty,2013.0,200000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,5.499999999999999,5.9610863,-0.46108627319336026,-0.1195923370282303,0,4.700000000000001,65.99999999999997,-0.022055995342948054,0,0,1.2029530526158636,1,0,0,0.1195923370282303,0.5059821936197526,44.71641702171988,12.56838748333827,0,20.29652528692407,0
31,Honda,SH,2022.0,9500.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,87.00000000000003,76.22002,10.779983520507841,0.20199136896909808,1,4.700000000000001,65.99999999999997,-0.06337172319742596,0,0,1.0295875775269943,0,0,0,0.20199136896909808,0.8546331595666679,5.184023218712118,4.7350970536858314,100,27.223124936173384,0
5485,Piaggio,Medley,2016.0,69000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,25.89999999999999,21.379257,4.520742797851554,0.022927466221239326,0,4.700000000000001,65.99999999999997,-0.03966942688480496,0,0,1.1214987562876675,1,0,0,0.022927466221239326,0.09696888622826487,27.86324395437094,8.88798249177546,0,11.93042997055407,0
4037,Yamaha,Exciter,2020.0,20000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,36.99999999999999,22.656267,14.343732833862298,0.30394284978599795,0,4.700000000000001,65.99999999999997,-0.04347965757577049,0,0,1.0483703784136382,0,0,0,0.30394284978599795,1.2860154395434416,24.217476398584544,5.583773148807968,0,10.241521396419229,0
6999,Honda,Wave,2023.0,1726.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,17.300000000000004,20.476793,-3.176793289184566,-0.19728308556310342,0,4.700000000000001,65.99999999999997,-0.03995396805792506,0,0,1.2219688400567734,0,0,0,0.19728308556310342,0.8347112318596785,27.590984592304913,13.427590768749203,0,13.415115207413109,0
1809,Yamaha,Sirius,2012.0,19000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,8.9,7.290086,1.6099142074584964,-0.06034530610387312,0,4.700000000000001,65.99999999999997,-0.02949295725198764,0,0,0.9922685335336165,0,0,0,0.06034530610387312,0.2552931494075865,37.60046089184967,3.048885251669015,0,14.681092157135716,0
5034,Kymco,Like Fi,2020.0,20000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Đài Loan,9.8,11.572663,-1.7726633071899407,-0.15711383729771042,0,4.700000000000001,65.99999999999997,-0.014723363708500359,0,0,1.1137289023556174,1,0,0,0.15711383729771042,0.6647450698889747,51.73254614345242,8.536911885505521,0,22.350127393833006,0
170,Honda,SH,2010.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,12.345678,105.61928,-93.27359995410157,-2.7747659690929125,0,4.700000000000001,65.99999999999997,-0.05190220915528193,0,0,0.9885544687398712,0,1,0,2.7747659690929125,11.740687623660046,16.158472160775773,2.8810701305265787,0,12.353245145209183,0
2599,Honda,Future,2000.0,45000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,36.99999999999999,15.579714,21.42028617858886,0.5063883725030726,0,4.700000000000001,65.99999999999997,-0.037435572309441445,0,0,1.008245779436467,0,0,0,0.5063883725030726,2.1426132099831325,30.000677405451967,3.77079604364675,0,12.753242400364387,0
1569,Honda,Vision,2024.0,1200.0,Đã sử dụng,Tay ga,Đang cập nhật,Bảo hành hãng,32.0,16.764004,15.23599624633789,0.329468656508638,0,4.700000000000001,65.99999999999997,-0.023506414644312912,0,0,1.5621385613683667,1,0,0,0.329468656508638,1.3940215284597453,43.32860298627564,28.797711151955305,0,24.384133789278696,0
3054,Honda,Air Blade,2010.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,10.000000000000002,11.396073,-1.3960733413696271,-0.1463403789816911,0,4.700000000000001,65.99999999999997,-0.050864627684179986,0,0,0.9880161204737783,0,0,0,0.1463403789816911,0.6191598662768194,17.151267917945535,2.8567455738728174,0,6.135595807856581,0
3910,Piaggio,Liberty,2017.0,1700.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,29.000000000000004,24.267979,4.732021331787113,0.02897170713314531,0,4.700000000000001,65.99999999999997,-0.023476207167330454,0,0,1.013522105799289,1,0,0,0.02897170713314531,0.12254358513812796,43.35750660090085,4.009199894127528,0,17.30050332433627,0
7087,Honda,Wave,2000.0,50.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,23.999999999999996,15.690487,8.309513092041012,0.1313163308701141,0,4.700000000000001,65.99999999999997,-0.039827346597356206,0,0,1.1374856916479419,0,0,0,0.1313163308701141,0.5555893513914829,27.712140619393455,9.610331089112474,0,12.324307494151874,0
4719,Honda,SH,2013.0,55000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,193.00000000000003,94.03275,98.96724700927737,2.7248461803832527,1,4.700000000000001,65.99999999999997,-0.055086013546575996,0,0,1.0571154214986984,0,0,1,2.7248461803832527,11.529464480092305,13.112092113165382,5.978906391283062,100,37.287271122248534,0
2626,Honda,Dream,1991.0,140406.0,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan,14.999999999999998,14.386041,0.6139593124389631,-0.08883751120752156,0,4.700000000000001,65.99999999999997,0.015424513624626879,1,0,1.0562727609380513,0,0,0,0.08883751120752156,0.3758508137072533,80.57913365259115,5.940831884800277,0,33.80565290841039,0
4912,Honda,Future,2002.0,450000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,8.500000000000002,17.29741,-8.797409057617186,-0.3580772521300963,0,4.700000000000001,65.99999999999997,-0.024016405678765007,0,0,1.2863901062009566,0,0,0,0.3580772521300963,1.5150716702255378,42.840624982330624,16.33838074751887,0,21.06305204905685,0
6803,Honda,Winner X,2023.0,31000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,26.500000000000004,24.390062,2.1099376678466832,-0.0460406713646294,0,4.700000000000001,65.99999999999997,-0.02326766609277864,0,0,1.0047291866523946,0,0,0,0.0460406713646294,0.1947666528956592,43.5570462994951,3.6119034349174854,0,17.327038431077746,0
5368,Honda,Wave,2002.0,68000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,14.999999999999998,12.092913,2.907087326049803,-0.023235871997303554,0,4.700000000000001,65.99999999999997,-0.041267450177844556,0,0,1.0827314790657208,0,0,0,0.023235871997303554,0.0982738284004686,26.334197041550457,7.136334180653017,0,10.831850773070983,0
2853,Honda,SH,2018.0,23000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,52.00000000000001,66.90587,-14.90586853027343,-0.5328276158590004,0,4.700000000000001,65.99999999999997,-0.06382144191753003,0,0,0.9662742203552895,0,0,0,0.5328276158590004,2.2544842783418604,4.753715961234816,1.8743664811883383,0,1.5773622522004727,0
5291,Piaggio,Sprint,2015.0,20000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,25.5,27.373278,-1.8732776641845703,-0.159992205495104,0,4.700000000000001,65.99999999999997,-0.031212577736007996,0,0,0.9999374736584331,1,0,0,0.159992205495104,0.6769241674916303,35.955065356148275,3.395396200602238,0,14.320096446385506,0
5438,Piaggio,LX,2013.0,8000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,10.8,11.613873,-0.8138725280761712,-0.12968482051531824,0,4.700000000000001,65.99999999999997,-0.03808338800200467,0,0,1.0851999341456045,1,0,0,0.12968482051531824,0.5486860219742128,29.380823746807,7.247868069066313,0,12.427228374524343,0
1763,Honda,SH,2009.0,888888.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,89.99999999999997,94.379364,-4.379364013671903,-0.2316861412688182,1,4.700000000000001,65.99999999999997,-0.025135461438217765,0,0,1.0103179516597702,1,0,0,0.2316861412688182,0.9802791872202554,41.769871657446,3.8644244136383663,100,42.66477282659468,0
6558,Suzuki,Axelo,2016.0,330000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,8.3,8.543186,-0.24318618774413991,-0.11335866725285364,0,4.700000000000001,65.99999999999997,-0.019036020993892788,0,0,1.2931493214360725,1,0,0,0.11335866725285364,0.4796059736886878,47.60603851555725,16.643786976677546,0,22.553984110321114,0
2704,Piaggio,Primavera,2014.0,69000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,21.000000000000004,13.681648,7.318351745605472,0.10296125925525358,0,4.700000000000001,65.99999999999997,-0.04313265859808657,0,0,1.0948400917227876,1,0,0,0.10296125925525358,0.43561193326951264,24.549497663787914,7.683445879763516,0,10.412498957440782,0
5274,Piaggio,GTS,2019.0,64000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,47.00000000000001,57.34679,-10.346790313720696,-0.4024018382668851,0,4.700000000000001,65.99999999999997,-0.028482938987213435,0,0,1.1372129379809826,1,0,0,0.4024018382668851,1.7026201086935873,38.56688316890406,9.59800707426494,0,17.63063328047459,0
460,Yamaha,Exciter,2021.0,39561.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,8.000000000000002,17.746735,-9.746734619140623,-0.385235488656994,0,4.700000000000001,65.99999999999997,-0.014845432950636228,0,0,1.509596929657281,1,0,0,0.385235488656994,1.6299849789803393,51.615745844826506,26.423686793127278,0,27.449116069335027,0
630,Honda,SH,2016.0,22000.0,Đã sử dụng,Tay ga,Trên 175 cc,Nước khác,118.888888,157.46196,-38.57307183886719,-1.2098972444840748,1,4.700000000000001,65.99999999999997,-0.016492212864297306,0,1,1.8986982210988537,1,0,0,1.2098972444840748,5.119335654300456,50.04004682088502,44.00471566206592,100,58.92013844839698,1
1552,Honda,Air Blade,2018.0,48000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,20.0,20.402935,-0.4029350280761719,-0.11792875044293723,0,4.700000000000001,65.99999999999997,-0.059597335687629316,0,0,0.9517886205464654,0,0,0,0.11792875044293723,0.49894314162803755,8.79549471276357,1.219853751407099,0,2.084982954462546,0
3203,Honda,SH,2025.0,2000.0,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,140.00000000000003,134.32394,5.676055908203153,0.05597857954342064,1,4.700000000000001,65.99999999999997,-0.021402442937442534,0,0,1.0802639415495947,0,0,0,0.05597857954342064,0.23681643436049257,45.34175977633256,7.024841751148409,100,44.55124885133886,0
1567,Honda,Wave,2019.0,60000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,12.999999999999996,11.298225,1.7017745971679652,-0.057717370765042415,0,4.700000000000001,65.99999999999997,-0.046013940147783206,0,0,0.9784605691604457,0,0,0,0.057717370765042415,0.24417369602630312,21.792582493827943,2.4249905856641703,0,7.779189727790991,0
761,Honda,SH,2017.0,11000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,70.0,60.210068,9.789932250976562,0.17366805435347038,1,4.700000000000001,65.99999999999997,-0.0640109110084347,0,0,0.9666730697894286,0,0,0,0.17366805435347038,0.7347901132716147,4.572425031506478,1.892387967033268,100,26.16426057905273,0
3321,Honda,Dream,2025.0,86863.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,46.79999999999999,10.067303,36.73269729614257,0.9444447145868877,0,4.700000000000001,65.99999999999997,-0.03212521775692717,0,0,1.2300212074922088,0,0,0,0.9444447145868877,3.996139437285143,35.081818130916304,13.791426375208372,0,18.585916449934825,0
5817,Honda,Wave,2009.0,55000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,5.499999999999999,8.499488,-2.9994878768920907,-0.1922107452409796,0,4.700000000000001,65.99999999999997,-0.04733134038909764,0,0,0.9845348789885057,0,0,0,0.1922107452409796,0.81324888805218,20.532045941760995,2.6994502669732383,0,7.651719075283591,0
1329,Piaggio,Liberty,2018.0,22500.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,20.0,23.69157,-3.691570281982422,-0.2120097882830576,0,4.700000000000001,65.99999999999997,-0.02130763637746147,0,0,1.0465116896878612,1,0,0,0.2120097882830576,0.8970236038328075,45.43247414732176,5.499790749198885,0,19.02774660495594,0
4909,Honda,Sonic,2019.0,21000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,20.0,25.53198,-5.531980514526367,-0.26466011018289326,0,4.700000000000001,65.99999999999997,-0.04179913333350094,0,0,1.497886970277971,1,0,0,0.26466011018289326,1.119800318017593,25.825463225656762,25.89458771679418,0,16.02021635375566,0
4398,Honda,Winner X,2022.0,5640.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,30.0,29.509958,0.49004173278808594,-0.09238253630154576,0,4.700000000000001,65.99999999999997,-0.02611848350243806,0,0,1.0151039851434622,0,0,0,0.09238253630154576,0.3908507038057749,40.82928032872298,4.080675026769859,0,16.401551810453974,0
5068,Yamaha,Jupiter,2013.0,100000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,8.500000000000002,5.9087996,2.5912003517150897,-0.032272743553759996,0,4.700000000000001,65.99999999999997,-0.02891518562082107,0,0,1.0070910034792568,0,0,0,0.032272743553759996,0.1365110979785602,38.15329384040457,3.7186190144581532,0,15.017021495795005,0
1227,Honda,Future,2011.0,300000.0,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,8.500000000000002,23.969246,-15.46924591064453,-0.5489446749271971,0,4.700000000000001,65.99999999999997,-0.011417300518665463,0,0,1.523723058058156,1,0,0,0.5489446749271971,2.32267959666044,54.895907864163725,27.06195728126162,0,29.423201204346718,0
2811,Honda,SH,2017.0,5900.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,55.50000000000001,70.66874,-15.16873931884765,-0.5403478042342656,0,4.700000000000001,65.99999999999997,-0.054553782516878646,0,0,1.423023552229272,0,0,0,0.5403478042342656,2.2863040810674624,13.621350154903972,22.511982870983136,0,10.651091909872978,0
2765,Yamaha,Exciter,2023.0,23000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,33.00000000000001,28.000565,4.999435424804695,0.036621870031048054,0,4.700000000000001,65.99999999999997,-0.041881860246995806,0,0,1.2049037678693202,0,0,0,0.036621870031048054,0.1549133426605117,25.746307100563058,12.656527980274268,0,12.026436083007496,0
3268,Yamaha,Mio,2011.0,11000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,3.5999999999999996,5.3388247,-1.7388247489929203,-0.15614578628919326,1,4.700000000000001,65.99999999999997,-0.028030785956008275,0,0,1.0054860374199266,1,0,0,0.15614578628919326,0.6606490033302366,38.99951966394015,3.646100739028607,100,41.23783137022572,0
